Store,Department,Space,Category,Calculation Group,Product,Date,QTY,Price,Original_Ind
Store_5,Text_1904,Text_1904,C,C,Product_1905,2028-03-19,3,46.56,Text_1904
Store_1,Text_1905,Text_1905,A,A,Product_1906,2028-03-20,39,50.92,Text_1905
Store_2,Text_1906,Text_1906,B,B,Product_1907,2028-03-21,48,6.76,Text_1906
Store_3,Text_1907,Text_1907,C,C,Product_1908,2028-03-22,20,45.31,Text_1907
Store_4,Text_1908,Text_1908,A,A,Product_1909,2028-03-23,45,5.55,Text_1908
Store_5,Text_1909,Text_1909,B,B,Product_1910,2028-03-24,13,60.9,Text_1909
Store_1,Text_1910,Text_1910,C,C,Product_1911,2028-03-25,8,5.73,Text_1910
Store_2,Text_1911,Text_1911,A,A,Product_1912,2028-03-26,36,98.66,Text_1911
Store_3,Text_1912,Text_1912,B,B,Product_1913,2028-03-27,9,96.88,Text_1912
Store_4,Text_1913,Text_1913,C,C,Product_1914,2028-03-28,6,45.37,Text_1913
Store_5,Text_1914,Text_1914,A,A,Product_1915,2028-03-29,44,55.75,Text_1914
Store_1,Text_1915,Text_1915,B,B,Product_1916,2028-03-30,13,16.29,Text_1915
Store_2,Text_1916,Text_1916,C,C,Product_1917,2028-03-31,30,88.7,Text_1916
Store_3,Text_1917,Text_1917,A,A,Product_1918,2028-04-01,26,71.59,Text_1917
Store_4,Text_1918,Text_1918,B,B,Product_1919,2028-04-02,19,29.27,Text_1918
Store_5,Text_1919,Text_1919,C,C,Product_1920,2028-04-03,34,13.98,Text_1919
Store_1,Text_1920,Text_1920,A,A,Product_1921,2028-04-04,3,32.4,Text_1920
Store_2,Text_1921,Text_1921,B,B,Product_1922,2028-04-05,12,61.17,Text_1921
Store_3,Text_1922,Text_1922,C,C,Product_1923,2028-04-06,38,47.37,Text_1922
Store_4,Text_1923,Text_1923,A,A,Product_1924,2028-04-07,47,35.07,Text_1923
Store_5,Text_1924,Text_1924,B,B,Product_1925,2028-04-08,34,21.95,Text_1924
Store_1,Text_1925,Text_1925,C,C,Product_1926,2028-04-09,11,56.56,Text_1925
Store_2,Text_1926,Text_1926,A,A,Product_1927,2028-04-10,5,28.91,Text_1926
Store_3,Text_1927,Text_1927,B,B,Product_1928,2028-04-11,9,97.16,Text_1927
Store_4,Text_1928,Text_1928,C,C,Product_1929,2028-04-12,2,31.33,Text_1928
Store_5,Text_1929,Text_1929,A,A,Product_1930,2028-04-13,9,29.65,Text_1929
Store_1,Text_1930,Text_1930,B,B,Product_1931,2028-04-14,41,88.06,Text_1930
Store_2,Text_1931,Text_1931,C,C,Product_1932,2028-04-15,10,90.77,Text_1931
Store_3,Text_1932,Text_1932,A,A,Product_1933,2028-04-16,45,74.0,Text_1932
Store_4,Text_1933,Text_1933,B,B,Product_1934,2028-04-17,13,31.32,Text_1933
Store_5,Text_1934,Text_1934,C,C,Product_1935,2028-04-18,17,75.7,Text_1934
Store_1,Text_1935,Text_1935,A,A,Product_1936,2028-04-19,21,93.88,Text_1935
Store_2,Text_1936,Text_1936,B,B,Product_1937,2028-04-20,24,23.27,Text_1936
Store_3,Text_1937,Text_1937,C,C,Product_1938,2028-04-21,31,41.9,Text_1937
Store_4,Text_1938,Text_1938,A,A,Product_1939,2028-04-22,2,54.17,Text_1938
Store_5,Text_1939,Text_1939,B,B,Product_1940,2028-04-23,3,96.6,Text_1939
Store_1,Text_1940,Text_1940,C,C,Product_1941,2028-04-24,38,49.6,Text_1940
Store_2,Text_1941,Text_1941,A,A,Product_1942,2028-04-25,40,26.33,Text_1941
Store_3,Text_1942,Text_1942,B,B,Product_1943,2028-04-26,35,29.81,Text_1942
Store_4,Text_1943,Text_1943,C,C,Product_1944,2028-04-27,49,83.38,Text_1943
Store_5,Text_1944,Text_1944,A,A,Product_1945,2028-04-28,14,17.45,Text_1944
Store_1,Text_1945,Text_1945,B,B,Product_1946,2028-04-29,45,88.61,Text_1945
Store_2,Text_1946,Text_1946,C,C,Product_1947,2028-04-30,47,44.82,Text_1946
Store_3,Text_1947,Text_1947,A,A,Product_1948,2028-05-01,14,81.22,Text_1947
Store_4,Text_1948,Text_1948,B,B,Product_1949,2028-05-02,5,90.18,Text_1948
Store_5,Text_1949,Text_1949,C,C,Product_1950,2028-05-03,35,37.13,Text_1949
Store_1,Text_1950,Text_1950,A,A,Product_1951,2028-05-04,4,56.62,Text_1950
Store_2,Text_1951,Text_1951,B,B,Product_1952,2028-05-05,15,52.05,Text_1951
Store_3,Text_1952,Text_1952,C,C,Product_1953,2028-05-06,13,11.69,Text_1952
Store_4,Text_1953,Text_1953,A,A,Product_1954,2028-05-07,27,98.68,Text_1953
Store_5,Text_1954,Text_1954,B,B,Product_1955,2028-05-08,26,19.46,Text_1954
Store_1,Text_1955,Text_1955,C,C,Product_1956,2028-05-09,25,74.66,Text_1955
Store_2,Text_1956,Text_1956,A,A,Product_1957,2028-05-10,10,26.31,Text_1956
Store_3,Text_1957,Text_1957,B,B,Product_1958,2028-05-11,17,56.94,Text_1957
Store_4,Text_1958,Text_1958,C,C,Product_1959,2028-05-12,8,90.61,Text_1958
Store_5,Text_1959,Text_1959,A,A,Product_1960,2028-05-13,2,58.42,Text_1959
Store_1,Text_1960,Text_1960,B,B,Product_1961,2028-05-14,18,13.9,Text_1960
Store_2,Text_1961,Text_1961,C,C,Product_1962,2028-05-15,39,60.67,Text_1961
Store_3,Text_1962,Text_1962,A,A,Product_1963,2028-05-16,32,72.78,Text_1962
Store_4,Text_1963,Text_1963,B,B,Product_1964,2028-05-17,46,73.38,Text_1963
Store_5,Text_1964,Text_1964,C,C,Product_1965,2028-05-18,27,23.69,Text_1964
Store_1,Text_1965,Text_1965,A,A,Product_1966,2028-05-19,31,37.48,Text_1965
Store_2,Text_1966,Text_1966,B,B,Product_1967,2028-05-20,18,52.47,Text_1966
Store_3,Text_1967,Text_1967,C,C,Product_1968,2028-05-21,36,17.85,Text_1967
Store_4,Text_1968,Text_1968,A,A,Product_1969,2028-05-22,23,55.09,Text_1968
Store_5,Text_1969,Text_1969,B,B,Product_1970,2028-05-23,18,38.71,Text_1969
Store_1,Text_1970,Text_1970,C,C,Product_1971,2028-05-24,44,90.68,Text_1970
Store_2,Text_1971,Text_1971,A,A,Product_1972,2028-05-25,21,9.16,Text_1971
Store_3,Text_1972,Text_1972,B,B,Product_1973,2028-05-26,2,68.7,Text_1972
Store_4,Text_1973,Text_1973,C,C,Product_1974,2028-05-27,41,40.69,Text_1973
Store_5,Text_1974,Text_1974,A,A,Product_1975,2028-05-28,29,86.12,Text_1974
Store_1,Text_1975,Text_1975,B,B,Product_1976,2028-05-29,38,2.22,Text_1975
Store_2,Text_1976,Text_1976,C,C,Product_1977,2028-05-30,35,59.79,Text_1976
Store_3,Text_1977,Text_1977,A,A,Product_1978,2028-05-31,31,52.09,Text_1977
Store_4,Text_1978,Text_1978,B,B,Product_1979,2028-06-01,22,44.74,Text_1978
Store_5,Text_1979,Text_1979,C,C,Product_1980,2028-06-02,44,9.64,Text_1979
Store_1,Text_1980,Text_1980,A,A,Product_1981,2028-06-03,2,64.09,Text_1980
Store_2,Text_1981,Text_1981,B,B,Product_1982,2028-06-04,3,39.86,Text_1981
Store_3,Text_1982,Text_1982,C,C,Product_1983,2028-06-05,9,32.55,Text_1982
Store_4,Text_1983,Text_1983,A,A,Product_1984,2028-06-06,23,72.37,Text_1983
Store_5,Text_1984,Text_1984,B,B,Product_1985,2028-06-07,21,37.22,Text_1984
Store_1,Text_1985,Text_1985,C,C,Product_1986,2028-06-08,19,66.29,Text_1985
Store_2,Text_1986,Text_1986,A,A,Product_1987,2028-06-09,19,36.58,Text_1986
Store_3,Text_1987,Text_1987,B,B,Product_1988,2028-06-10,8,96.13,Text_1987
Store_4,Text_1988,Text_1988,C,C,Product_1989,2028-06-11,13,80.0,Text_1988
Store_5,Text_1989,Text_1989,A,A,Product_1990,2028-06-12,29,25.65,Text_1989
Store_1,Text_1990,Text_1990,B,B,Product_1991,2028-06-13,22,42.19,Text_1990
Store_2,Text_1991,Text_1991,C,C,Product_1992,2028-06-14,36,82.5,Text_1991
Store_3,Text_1992,Text_1992,A,A,Product_1993,2028-06-15,1,29.59,Text_1992
Store_4,Text_1993,Text_1993,B,B,Product_1994,2028-06-16,8,73.49,Text_1993
Store_5,Text_1994,Text_1994,C,C,Product_1995,2028-06-17,47,23.01,Text_1994
Store_1,Text_1995,Text_1995,A,A,Product_1996,2028-06-18,16,36.03,Text_1995
Store_2,Text_1996,Text_1996,B,B,Product_1997,2028-06-19,14,15.52,Text_1996
Store_3,Text_1997,Text_1997,C,C,Product_1998,2028-06-20,45,87.77,Text_1997
Store_4,Text_1998,Text_1998,A,A,Product_1999,2028-06-21,14,45.95,Text_1998
Store_5,Text_1999,Text_1999,B,B,Product_2000,2028-06-22,21,58.98,Text_1999
